"";"education";"ocupation";"area";"age group";"recomendation";"firma";"score";"detractor";"neutral";"promoter";"total"
"1675";"Wy¿sze";"Pracownik techniczny";"wiêcej ni¿ 250 ha";"mniej ni¿ 30";5;"Miêta";"Detractor";1;0;0;1
"1676";"Œrednie ogólne";"Dyrektor/wicedyrektor";"mniej ni¿ 25 ha";"51 - 60";0;"Miêta";"Detractor";1;0;0;1
"1677";"Œrednie ogólne";"W³aœciciel";"wiêcej ni¿ 250 ha";"51 - 60";2;"Miêta";"Detractor";1;0;0;1
"1678";"Wy¿sze rolnicze";"Dyrektor/wicedyrektor";"wiêcej ni¿ 250 ha";"powy¿ej 60";9;"Miêta";"Promoter";0;0;1;1
"1679";"Œrednie techniczne";"Pracownik techniczny";"wiêcej ni¿ 250 ha";"31 - 40";2;"Miêta";"Detractor";1;0;0;1
"1680";"Wy¿sze rolnicze";"Agronom ekspert";"25.01 - 50 ha";"powy¿ej 60";7;"Miêta";"Neutral";0;1;0;1
"1681";"Œrednie techniczne";"W³aœciciel";"wiêcej ni¿ 250 ha";"mniej ni¿ 30";5;"Miêta";"Detractor";1;0;0;1
"1682";"Wy¿sze rolnicze";"W³aœciciel";"100.01 - 250 ha";"41 - 50";2;"Miêta";"Detractor";1;0;0;1
"1683";"Inne";"Pracownik techniczny";"50.01 - 100 ha";"mniej ni¿ 30";7;"Miêta";"Neutral";0;1;0;1
"1684";"Œrednie ogólne";"Agronom ekspert";"wiêcej ni¿ 250 ha";"41 - 50";10;"Miêta";"Promoter";0;0;1;1
"1685";"Œrednie ogólne";"Pracownik techniczny";"25.01 - 50 ha";"powy¿ej 60";4;"Miêta";"Detractor";1;0;0;1
"1686";"Œrednie ogólne";"Agronom ekspert";"100.01 - 250 ha";"powy¿ej 60";1;"Miêta";"Detractor";1;0;0;1
"1687";"Œrednie ogólne";"Pracownik techniczny";"wiêcej ni¿ 250 ha";"mniej ni¿ 30";9;"Miêta";"Promoter";0;0;1;1
"1688";"Wy¿sze rolnicze";"Pracownik techniczny";"wiêcej ni¿ 250 ha";"31 - 40";4;"Miêta";"Detractor";1;0;0;1
"1689";"Œrednie techniczne";"G³ówny agronom";"25.01 - 50 ha";"powy¿ej 60";3;"Miêta";"Detractor";1;0;0;1
"1690";"Wy¿sze";"W³aœciciel";"wiêcej ni¿ 250 ha";"mniej ni¿ 30";10;"Miêta";"Promoter";0;0;1;1
"1691";"Wy¿sze";"W³aœciciel";"wiêcej ni¿ 250 ha";"powy¿ej 60";10;"Miêta";"Promoter";0;0;1;1
"1692";"Wy¿sze";"Dyrektor/wicedyrektor";"mniej ni¿ 25 ha";"51 - 60";0;"Miêta";"Detractor";1;0;0;1
"1693";"Wy¿sze rolnicze";"Pracownik techniczny";"mniej ni¿ 25 ha";"mniej ni¿ 30";3;"Miêta";"Detractor";1;0;0;1
"1694";"Wy¿sze";"G³ówny agronom";"wiêcej ni¿ 250 ha";"powy¿ej 60";9;"Miêta";"Promoter";0;0;1;1
"1695";"Wy¿sze";"Dyrektor/wicedyrektor";"wiêcej ni¿ 250 ha";"51 - 60";0;"Miêta";"Detractor";1;0;0;1
"1696";"Œrednie techniczne";"Dyrektor/wicedyrektor";"100.01 - 250 ha";"51 - 60";7;"Miêta";"Neutral";0;1;0;1
"1697";"Wy¿sze rolnicze";"G³ówny agronom";"50.01 - 100 ha";"powy¿ej 60";0;"Miêta";"Detractor";1;0;0;1
"1698";"Œrednie techniczne";"Agronom ekspert";"wiêcej ni¿ 250 ha";"31 - 40";10;"Miêta";"Promoter";0;0;1;1
"1699";"Œrednie techniczne";"G³ówny agronom";"wiêcej ni¿ 250 ha";"31 - 40";10;"Miêta";"Promoter";0;0;1;1
"1700";"Œrednie ogólne";"W³aœciciel";"mniej ni¿ 25 ha";"powy¿ej 60";10;"Miêta";"Promoter";0;0;1;1
"1701";"Wy¿sze rolnicze";"G³ówny agronom";"wiêcej ni¿ 250 ha";"mniej ni¿ 30";1;"Miêta";"Detractor";1;0;0;1
"1702";"Wy¿sze rolnicze";"Agronom ekspert";"100.01 - 250 ha";"powy¿ej 60";4;"Miêta";"Detractor";1;0;0;1
"1703";"Œrednie ogólne";"Pracownik techniczny";"wiêcej ni¿ 250 ha";"powy¿ej 60";10;"Miêta";"Promoter";0;0;1;1
"1704";"Œrednie techniczne";"W³aœciciel";"wiêcej ni¿ 250 ha";"51 - 60";8;"Miêta";"Neutral";0;1;0;1
"1705";"Œrednie techniczne";"W³aœciciel";"100.01 - 250 ha";"51 - 60";0;"Miêta";"Detractor";1;0;0;1
"1706";"Wy¿sze rolnicze";"Agronom ekspert";"wiêcej ni¿ 250 ha";"31 - 40";0;"Miêta";"Detractor";1;0;0;1
"1707";"Wy¿sze rolnicze";"Agronom ekspert";"100.01 - 250 ha";"powy¿ej 60";1;"Miêta";"Detractor";1;0;0;1
"1708";"Wy¿sze";"Pracownik techniczny";"100.01 - 250 ha";"powy¿ej 60";8;"Miêta";"Neutral";0;1;0;1
"1709";"Wy¿sze";"Agronom ekspert";"wiêcej ni¿ 250 ha";"41 - 50";5;"Miêta";"Detractor";1;0;0;1
"1710";"Wy¿sze rolnicze";"G³ówny agronom";"100.01 - 250 ha";"41 - 50";9;"Miêta";"Promoter";0;0;1;1
"1711";"Wy¿sze rolnicze";"G³ówny agronom";"wiêcej ni¿ 250 ha";"mniej ni¿ 30";0;"Miêta";"Detractor";1;0;0;1
"1712";"Œrednie techniczne";"Agronom ekspert";"50.01 - 100 ha";"41 - 50";5;"Miêta";"Detractor";1;0;0;1
"1713";"Wy¿sze rolnicze";"W³aœciciel";"100.01 - 250 ha";"31 - 40";8;"Miêta";"Neutral";0;1;0;1
"1714";"Wy¿sze";"Agronom ekspert";"50.01 - 100 ha";"31 - 40";7;"Miêta";"Neutral";0;1;0;1
"1715";"Wy¿sze rolnicze";"Inna";"wiêcej ni¿ 250 ha";"51 - 60";8;"Miêta";"Neutral";0;1;0;1
"1716";"Wy¿sze";"Pracownik techniczny";"wiêcej ni¿ 250 ha";"51 - 60";8;"Miêta";"Neutral";0;1;0;1
"1717";"Wy¿sze";"Agronom ekspert";"wiêcej ni¿ 250 ha";"31 - 40";1;"Miêta";"Detractor";1;0;0;1
"1718";"Wy¿sze rolnicze";"G³ówny agronom";"100.01 - 250 ha";"powy¿ej 60";3;"Miêta";"Detractor";1;0;0;1
"1719";"Œrednie ogólne";"W³aœciciel";"50.01 - 100 ha";"powy¿ej 60";0;"Miêta";"Detractor";1;0;0;1
"1720";"Wy¿sze";"Dyrektor/wicedyrektor";"wiêcej ni¿ 250 ha";"31 - 40";6;"Miêta";"Detractor";1;0;0;1
"1721";"Œrednie techniczne";"G³ówny agronom";"25.01 - 50 ha";"powy¿ej 60";1;"Miêta";"Detractor";1;0;0;1
"1722";"Wy¿sze rolnicze";"G³ówny agronom";"wiêcej ni¿ 250 ha";"41 - 50";6;"Miêta";"Detractor";1;0;0;1
"1723";"Œrednie techniczne";"Pracownik techniczny";"100.01 - 250 ha";"powy¿ej 60";9;"Miêta";"Promoter";0;0;1;1
"1724";"Œrednie ogólne";"Dyrektor/wicedyrektor";"wiêcej ni¿ 250 ha";"powy¿ej 60";4;"Miêta";"Detractor";1;0;0;1
"1725";"Œrednie ogólne";"Agronom ekspert";"wiêcej ni¿ 250 ha";"powy¿ej 60";0;"Miêta";"Detractor";1;0;0;1
"1726";"Wy¿sze rolnicze";"Dyrektor/wicedyrektor";"50.01 - 100 ha";"41 - 50";8;"Miêta";"Neutral";0;1;0;1
"1727";"Œrednie techniczne";"W³aœciciel";"25.01 - 50 ha";"41 - 50";5;"Miêta";"Detractor";1;0;0;1
"1728";"Œrednie ogólne";"Agronom ekspert";"50.01 - 100 ha";"powy¿ej 60";4;"Miêta";"Detractor";1;0;0;1
"1729";"Wy¿sze rolnicze";"Dyrektor/wicedyrektor";"100.01 - 250 ha";"powy¿ej 60";3;"Miêta";"Detractor";1;0;0;1
"1730";"Wy¿sze rolnicze";"W³aœciciel";"100.01 - 250 ha";"51 - 60";10;"Miêta";"Promoter";0;0;1;1
"1731";"Œrednie ogólne";"W³aœciciel";"wiêcej ni¿ 250 ha";"powy¿ej 60";9;"Miêta";"Promoter";0;0;1;1
"1732";"Wy¿sze rolnicze";"Dyrektor/wicedyrektor";"25.01 - 50 ha";"powy¿ej 60";0;"Miêta";"Detractor";1;0;0;1
"1733";"Wy¿sze rolnicze";"Agronom ekspert";"50.01 - 100 ha";"31 - 40";3;"Miêta";"Detractor";1;0;0;1
"1734";"Œrednie techniczne";"Agronom ekspert";"wiêcej ni¿ 250 ha";"powy¿ej 60";8;"Miêta";"Neutral";0;1;0;1
"1735";"Wy¿sze";"Agronom ekspert";"wiêcej ni¿ 250 ha";"powy¿ej 60";0;"Miêta";"Detractor";1;0;0;1
"1736";"Wy¿sze";"Agronom ekspert";"mniej ni¿ 25 ha";"41 - 50";3;"Miêta";"Detractor";1;0;0;1
"1737";"Œrednie ogólne";"W³aœciciel";"mniej ni¿ 25 ha";"41 - 50";2;"Miêta";"Detractor";1;0;0;1
"1738";"Wy¿sze";"Agronom ekspert";"50.01 - 100 ha";"powy¿ej 60";1;"Miêta";"Detractor";1;0;0;1
"1739";"Œrednie techniczne";"Dyrektor/wicedyrektor";"50.01 - 100 ha";"51 - 60";8;"Miêta";"Neutral";0;1;0;1
"1740";"Wy¿sze";"G³ówny agronom";"100.01 - 250 ha";"mniej ni¿ 30";9;"Miêta";"Promoter";0;0;1;1
"1741";"Œrednie ogólne";"G³ówny agronom";"50.01 - 100 ha";"51 - 60";10;"Miêta";"Promoter";0;0;1;1
"1742";"Œrednie ogólne";"G³ówny agronom";"100.01 - 250 ha";"powy¿ej 60";8;"Miêta";"Neutral";0;1;0;1
"1743";"Wy¿sze rolnicze";"W³aœciciel";"25.01 - 50 ha";"powy¿ej 60";9;"Miêta";"Promoter";0;0;1;1
"1744";"Wy¿sze";"Pracownik techniczny";"wiêcej ni¿ 250 ha";"31 - 40";0;"Miêta";"Detractor";1;0;0;1
"1745";"Wy¿sze";"G³ówny agronom";"100.01 - 250 ha";"powy¿ej 60";0;"Miêta";"Detractor";1;0;0;1
"1746";"Œrednie techniczne";"W³aœciciel";"100.01 - 250 ha";"41 - 50";7;"Miêta";"Neutral";0;1;0;1
"1747";"Œrednie ogólne";"G³ówny agronom";"wiêcej ni¿ 250 ha";"41 - 50";0;"Miêta";"Detractor";1;0;0;1
"1748";"Œrednie techniczne";"W³aœciciel";"100.01 - 250 ha";"powy¿ej 60";10;"Miêta";"Promoter";0;0;1;1
"1749";"Œrednie techniczne";"Agronom ekspert";"mniej ni¿ 25 ha";"powy¿ej 60";4;"Miêta";"Detractor";1;0;0;1
"1750";"Œrednie ogólne";"G³ówny agronom";"25.01 - 50 ha";"51 - 60";0;"Miêta";"Detractor";1;0;0;1
"1751";"Œrednie ogólne";"Pracownik techniczny";"wiêcej ni¿ 250 ha";"51 - 60";0;"Miêta";"Detractor";1;0;0;1
"1752";"Wy¿sze rolnicze";"Agronom ekspert";"wiêcej ni¿ 250 ha";"mniej ni¿ 30";4;"Miêta";"Detractor";1;0;0;1
"1753";"Wy¿sze";"G³ówny agronom";"wiêcej ni¿ 250 ha";"31 - 40";3;"Miêta";"Detractor";1;0;0;1
"1754";"Œrednie techniczne";"Agronom ekspert";"wiêcej ni¿ 250 ha";"mniej ni¿ 30";3;"Miêta";"Detractor";1;0;0;1
"1755";"Wy¿sze rolnicze";"W³aœciciel";"100.01 - 250 ha";"powy¿ej 60";2;"Miêta";"Detractor";1;0;0;1
"1756";"Œrednie techniczne";"W³aœciciel";"100.01 - 250 ha";"51 - 60";2;"Miêta";"Detractor";1;0;0;1
"1757";"Œrednie techniczne";"W³aœciciel";"mniej ni¿ 25 ha";"31 - 40";9;"Miêta";"Promoter";0;0;1;1
"1758";"Œrednie techniczne";"Dyrektor/wicedyrektor";"50.01 - 100 ha";"51 - 60";3;"Miêta";"Detractor";1;0;0;1
"1759";"Œrednie ogólne";"Dyrektor/wicedyrektor";"wiêcej ni¿ 250 ha";"31 - 40";5;"Miêta";"Detractor";1;0;0;1
"1760";"Wy¿sze";"G³ówny agronom";"wiêcej ni¿ 250 ha";"mniej ni¿ 30";3;"Miêta";"Detractor";1;0;0;1
"1761";"Wy¿sze rolnicze";"W³aœciciel";"wiêcej ni¿ 250 ha";"powy¿ej 60";4;"Miêta";"Detractor";1;0;0;1
"1762";"Œrednie ogólne";"W³aœciciel";"50.01 - 100 ha";"51 - 60";5;"Miêta";"Detractor";1;0;0;1
"1763";"Wy¿sze rolnicze";"Dyrektor/wicedyrektor";"50.01 - 100 ha";"mniej ni¿ 30";8;"Miêta";"Neutral";0;1;0;1
"1764";"Œrednie techniczne";"Pracownik techniczny";"wiêcej ni¿ 250 ha";"41 - 50";4;"Miêta";"Detractor";1;0;0;1
"1765";"Œrednie ogólne";"W³aœciciel";"100.01 - 250 ha";"51 - 60";6;"Narcyz";"Detractor";1;0;0;1
"1766";"Œrednie ogólne";"Agronom ekspert";"mniej ni¿ 25 ha";"31 - 40";2;"Narcyz";"Detractor";1;0;0;1
"1767";"Œrednie ogólne";"G³ówny agronom";"100.01 - 250 ha";"mniej ni¿ 30";7;"Narcyz";"Neutral";0;1;0;1
"1768";"Œrednie ogólne";"G³ówny agronom";"wiêcej ni¿ 250 ha";"mniej ni¿ 30";7;"Narcyz";"Neutral";0;1;0;1
"1769";"Œrednie ogólne";"W³aœciciel";"25.01 - 50 ha";"31 - 40";2;"Narcyz";"Detractor";1;0;0;1
"1770";"Œrednie ogólne";"G³ówny agronom";"25.01 - 50 ha";"mniej ni¿ 30";1;"Narcyz";"Detractor";1;0;0;1
"1771";"Wy¿sze";"G³ówny agronom";"100.01 - 250 ha";"41 - 50";7;"Narcyz";"Neutral";0;1;0;1
"1772";"Œrednie ogólne";"W³aœciciel";"100.01 - 250 ha";"41 - 50";3;"Narcyz";"Detractor";1;0;0;1
"1773";"Œrednie techniczne";"W³aœciciel";"wiêcej ni¿ 250 ha";"powy¿ej 60";2;"Narcyz";"Detractor";1;0;0;1
"1774";"Œrednie ogólne";"W³aœciciel";"wiêcej ni¿ 250 ha";"31 - 40";8;"Narcyz";"Neutral";0;1;0;1
"1775";"Œrednie ogólne";"G³ówny agronom";"25.01 - 50 ha";"powy¿ej 60";6;"Narcyz";"Detractor";1;0;0;1
"1776";"Œrednie techniczne";"Pracownik techniczny";"100.01 - 250 ha";"41 - 50";1;"Narcyz";"Detractor";1;0;0;1
"1777";"Œrednie techniczne";"W³aœciciel";"mniej ni¿ 25 ha";"41 - 50";6;"Narcyz";"Detractor";1;0;0;1
"1778";"Œrednie ogólne";"Dyrektor/wicedyrektor";"wiêcej ni¿ 250 ha";"mniej ni¿ 30";7;"Narcyz";"Neutral";0;1;0;1
"1779";"Œrednie ogólne";"G³ówny agronom";"25.01 - 50 ha";"31 - 40";5;"Narcyz";"Detractor";1;0;0;1
"1780";"Œrednie ogólne";"W³aœciciel";"100.01 - 250 ha";"31 - 40";5;"Narcyz";"Detractor";1;0;0;1
"1781";"Œrednie techniczne";"W³aœciciel";"100.01 - 250 ha";"31 - 40";9;"Narcyz";"Promoter";0;0;1;1
"1782";"Œrednie ogólne";"Agronom ekspert";"100.01 - 250 ha";"51 - 60";3;"Narcyz";"Detractor";1;0;0;1
"1783";"Œrednie techniczne";"W³aœciciel";"50.01 - 100 ha";"powy¿ej 60";1;"Narcyz";"Detractor";1;0;0;1
"1784";"Œrednie ogólne";"G³ówny agronom";"25.01 - 50 ha";"powy¿ej 60";8;"Narcyz";"Neutral";0;1;0;1
"1786";"Œrednie ogólne";"G³ówny agronom";"wiêcej ni¿ 250 ha";"41 - 50";9;"Narcyz";"Promoter";0;0;1;1
"1787";"Œrednie ogólne";"Dyrektor/wicedyrektor";"50.01 - 100 ha";"powy¿ej 60";1;"Narcyz";"Detractor";1;0;0;1
"1788";"Œrednie ogólne";"Dyrektor/wicedyrektor";"50.01 - 100 ha";"51 - 60";4;"Narcyz";"Detractor";1;0;0;1
"1789";"Œrednie techniczne";"Dyrektor/wicedyrektor";"100.01 - 250 ha";"51 - 60";6;"Narcyz";"Detractor";1;0;0;1
"1790";"Œrednie ogólne";"W³aœciciel";"50.01 - 100 ha";"41 - 50";10;"Narcyz";"Promoter";0;0;1;1
"1791";"Œrednie techniczne";"Pracownik techniczny";"mniej ni¿ 25 ha";"51 - 60";7;"Narcyz";"Neutral";0;1;0;1
"1792";"Œrednie ogólne";"Dyrektor/wicedyrektor";"mniej ni¿ 25 ha";"51 - 60";6;"Narcyz";"Detractor";1;0;0;1
"1793";"Œrednie ogólne";"Pracownik techniczny";"mniej ni¿ 25 ha";"51 - 60";8;"Narcyz";"Neutral";0;1;0;1
"1794";"Œrednie ogólne";"W³aœciciel";"mniej ni¿ 25 ha";"mniej ni¿ 30";10;"Narcyz";"Promoter";0;0;1;1
"1795";"Œrednie ogólne";"Pracownik techniczny";"50.01 - 100 ha";"powy¿ej 60";1;"Narcyz";"Detractor";1;0;0;1
"1796";"Wy¿sze rolnicze";"W³aœciciel";"mniej ni¿ 25 ha";"41 - 50";4;"Narcyz";"Detractor";1;0;0;1
"1797";"Wy¿sze";"G³ówny agronom";"wiêcej ni¿ 250 ha";"51 - 60";9;"Narcyz";"Promoter";0;0;1;1
"1798";"Œrednie ogólne";"W³aœciciel";"100.01 - 250 ha";"31 - 40";10;"Narcyz";"Promoter";0;0;1;1
"1799";"Œrednie ogólne";"W³aœciciel";"wiêcej ni¿ 250 ha";"31 - 40";9;"Narcyz";"Promoter";0;0;1;1
"1800";"Œrednie ogólne";"Agronom ekspert";"wiêcej ni¿ 250 ha";"powy¿ej 60";0;"Narcyz";"Detractor";1;0;0;1
"1801";"Œrednie ogólne";"Agronom ekspert";"50.01 - 100 ha";"51 - 60";0;"Narcyz";"Detractor";1;0;0;1
"1802";"Œrednie ogólne";"Agronom ekspert";"mniej ni¿ 25 ha";"41 - 50";2;"Narcyz";"Detractor";1;0;0;1
"1803";"Œrednie ogólne";"W³aœciciel";"wiêcej ni¿ 250 ha";"51 - 60";3;"Narcyz";"Detractor";1;0;0;1
"1804";"Œrednie techniczne";"Agronom ekspert";"25.01 - 50 ha";"51 - 60";7;"Narcyz";"Neutral";0;1;0;1
"1805";"Œrednie ogólne";"Pracownik techniczny";"wiêcej ni¿ 250 ha";"41 - 50";8;"Narcyz";"Neutral";0;1;0;1
"1806";"Œrednie ogólne";"Pracownik techniczny";"wiêcej ni¿ 250 ha";"41 - 50";5;"Narcyz";"Detractor";1;0;0;1
"1807";"Œrednie techniczne";"Agronom ekspert";"100.01 - 250 ha";"41 - 50";9;"Narcyz";"Promoter";0;0;1;1
"1808";"Œrednie techniczne";"Agronom ekspert";"25.01 - 50 ha";"31 - 40";8;"Narcyz";"Neutral";0;1;0;1
"1809";"Œrednie ogólne";"W³aœciciel";"25.01 - 50 ha";"31 - 40";4;"Narcyz";"Detractor";1;0;0;1
"1810";"Œrednie ogólne";"W³aœciciel";"25.01 - 50 ha";"powy¿ej 60";2;"Narcyz";"Detractor";1;0;0;1
"1811";"Œrednie ogólne";"G³ówny agronom";"100.01 - 250 ha";"51 - 60";10;"Narcyz";"Promoter";0;0;1;1
"1812";"Œrednie ogólne";"W³aœciciel";"100.01 - 250 ha";"41 - 50";5;"Narcyz";"Detractor";1;0;0;1
"1813";"Œrednie ogólne";"W³aœciciel";"wiêcej ni¿ 250 ha";"powy¿ej 60";10;"Narcyz";"Promoter";0;0;1;1
"1814";"Œrednie ogólne";"Pracownik techniczny";"100.01 - 250 ha";"31 - 40";10;"Narcyz";"Promoter";0;0;1;1
"1815";"Œrednie techniczne";"W³aœciciel";"mniej ni¿ 25 ha";"31 - 40";6;"Narcyz";"Detractor";1;0;0;1
"1816";"Œrednie ogólne";"W³aœciciel";"wiêcej ni¿ 250 ha";"powy¿ej 60";9;"Narcyz";"Promoter";0;0;1;1
"1817";"Œrednie ogólne";"W³aœciciel";"50.01 - 100 ha";"41 - 50";5;"Narcyz";"Detractor";1;0;0;1
"1818";"Œrednie ogólne";"W³aœciciel";"50.01 - 100 ha";"31 - 40";10;"Narcyz";"Promoter";0;0;1;1
"1819";"Œrednie ogólne";"Agronom ekspert";"50.01 - 100 ha";"41 - 50";7;"Narcyz";"Neutral";0;1;0;1
"1820";"Œrednie ogólne";"Agronom ekspert";"50.01 - 100 ha";"51 - 60";6;"Narcyz";"Detractor";1;0;0;1
"1821";"Œrednie ogólne";"W³aœciciel";"wiêcej ni¿ 250 ha";"41 - 50";6;"Narcyz";"Detractor";1;0;0;1
"1822";"Œrednie ogólne";"W³aœciciel";"mniej ni¿ 25 ha";"31 - 40";6;"Narcyz";"Detractor";1;0;0;1
"1823";"Œrednie ogólne";"W³aœciciel";"50.01 - 100 ha";"31 - 40";8;"Narcyz";"Neutral";0;1;0;1
"1824";"Œrednie ogólne";"W³aœciciel";"100.01 - 250 ha";"51 - 60";2;"Narcyz";"Detractor";1;0;0;1
"1825";"Wy¿sze rolnicze";"W³aœciciel";"mniej ni¿ 25 ha";"41 - 50";10;"Narcyz";"Promoter";0;0;1;1
"1826";"Œrednie ogólne";"W³aœciciel";"50.01 - 100 ha";"powy¿ej 60";1;"Narcyz";"Detractor";1;0;0;1
"1827";"Œrednie ogólne";"Agronom ekspert";"50.01 - 100 ha";"51 - 60";7;"Narcyz";"Neutral";0;1;0;1
"1828";"Œrednie ogólne";"Agronom ekspert";"mniej ni¿ 25 ha";"31 - 40";5;"Narcyz";"Detractor";1;0;0;1
"1829";"Œrednie ogólne";"Pracownik techniczny";"100.01 - 250 ha";"31 - 40";8;"Narcyz";"Neutral";0;1;0;1
"1830";"Œrednie ogólne";"Pracownik techniczny";"50.01 - 100 ha";"mniej ni¿ 30";6;"Narcyz";"Detractor";1;0;0;1
"1831";"Œrednie ogólne";"Agronom ekspert";"mniej ni¿ 25 ha";"31 - 40";6;"Narcyz";"Detractor";1;0;0;1
"1832";"Œrednie ogólne";"W³aœciciel";"wiêcej ni¿ 250 ha";"mniej ni¿ 30";5;"Narcyz";"Detractor";1;0;0;1
"1833";"Œrednie ogólne";"Agronom ekspert";"wiêcej ni¿ 250 ha";"41 - 50";5;"Narcyz";"Detractor";1;0;0;1
"1834";"Œrednie ogólne";"Pracownik techniczny";"25.01 - 50 ha";"41 - 50";8;"Narcyz";"Neutral";0;1;0;1
"1835";"Œrednie ogólne";"Agronom ekspert";"wiêcej ni¿ 250 ha";"31 - 40";8;"Narcyz";"Neutral";0;1;0;1
"1836";"Œrednie ogólne";"Pracownik techniczny";"wiêcej ni¿ 250 ha";"31 - 40";8;"Narcyz";"Neutral";0;1;0;1
"1837";"Œrednie techniczne";"Pracownik techniczny";"100.01 - 250 ha";"31 - 40";5;"Narcyz";"Detractor";1;0;0;1
"1838";"Œrednie ogólne";"Pracownik techniczny";"100.01 - 250 ha";"mniej ni¿ 30";3;"Narcyz";"Detractor";1;0;0;1
"1839";"Œrednie ogólne";"Pracownik techniczny";"50.01 - 100 ha";"mniej ni¿ 30";1;"Narcyz";"Detractor";1;0;0;1
"1840";"Œrednie techniczne";"W³aœciciel";"50.01 - 100 ha";"41 - 50";0;"Narcyz";"Detractor";1;0;0;1
"1841";"Œrednie ogólne";"G³ówny agronom";"mniej ni¿ 25 ha";"31 - 40";6;"Narcyz";"Detractor";1;0;0;1
"1842";"Œrednie ogólne";"Dyrektor/wicedyrektor";"mniej ni¿ 25 ha";"51 - 60";8;"Narcyz";"Neutral";0;1;0;1
"1843";"Œrednie ogólne";"Pracownik techniczny";"wiêcej ni¿ 250 ha";"41 - 50";5;"Narcyz";"Detractor";1;0;0;1
"1844";"Œrednie ogólne";"W³aœciciel";"25.01 - 50 ha";"51 - 60";0;"Narcyz";"Detractor";1;0;0;1
"1845";"Wy¿sze";"Agronom ekspert";"wiêcej ni¿ 250 ha";"31 - 40";4;"Narcyz";"Detractor";1;0;0;1
"1846";"Œrednie ogólne";"W³aœciciel";"wiêcej ni¿ 250 ha";"41 - 50";5;"Narcyz";"Detractor";1;0;0;1
"1847";"Wy¿sze rolnicze";"Pracownik techniczny";"25.01 - 50 ha";"mniej ni¿ 30";10;"Narcyz";"Promoter";0;0;1;1
"1848";"Œrednie ogólne";"Pracownik techniczny";"wiêcej ni¿ 250 ha";"mniej ni¿ 30";9;"Narcyz";"Promoter";0;0;1;1
"1849";"Wy¿sze";"Dyrektor/wicedyrektor";"wiêcej ni¿ 250 ha";"powy¿ej 60";9;"Narcyz";"Promoter";0;0;1;1
"1850";"Wy¿sze rolnicze";"Dyrektor/wicedyrektor";"100.01 - 250 ha";"mniej ni¿ 30";1;"Narcyz";"Detractor";1;0;0;1
"1851";"Œrednie ogólne";"Pracownik techniczny";"wiêcej ni¿ 250 ha";"powy¿ej 60";9;"Narcyz";"Promoter";0;0;1;1
"1852";"Wy¿sze";"Dyrektor/wicedyrektor";"wiêcej ni¿ 250 ha";"51 - 60";5;"Narcyz";"Detractor";1;0;0;1
"1853";"Œrednie techniczne";"G³ówny agronom";"50.01 - 100 ha";"powy¿ej 60";4;"Narcyz";"Detractor";1;0;0;1
"1854";"Œrednie ogólne";"Pracownik techniczny";"25.01 - 50 ha";"41 - 50";10;"Narcyz";"Promoter";0;0;1;1
"1855";"Wy¿sze rolnicze";"W³aœciciel";"wiêcej ni¿ 250 ha";"51 - 60";9;"Narcyz";"Promoter";0;0;1;1
"1856";"Œrednie techniczne";"Pracownik techniczny";"100.01 - 250 ha";"powy¿ej 60";2;"Narcyz";"Detractor";1;0;0;1
"1857";"Wy¿sze";"Dyrektor/wicedyrektor";"100.01 - 250 ha";"31 - 40";1;"Narcyz";"Detractor";1;0;0;1
"1858";"Wy¿sze";"Pracownik techniczny";"wiêcej ni¿ 250 ha";"powy¿ej 60";9;"Narcyz";"Promoter";0;0;1;1
"1859";"Wy¿sze";"Dyrektor/wicedyrektor";"100.01 - 250 ha";"41 - 50";2;"Narcyz";"Detractor";1;0;0;1
"1860";"Wy¿sze rolnicze";"Pracownik techniczny";"wiêcej ni¿ 250 ha";"51 - 60";10;"Narcyz";"Promoter";0;0;1;1
"1861";"Wy¿sze rolnicze";"Pracownik techniczny";"wiêcej ni¿ 250 ha";"31 - 40";6;"Narcyz";"Detractor";1;0;0;1
"1862";"Œrednie ogólne";"G³ówny agronom";"50.01 - 100 ha";"powy¿ej 60";7;"Narcyz";"Neutral";0;1;0;1
"1863";"Wy¿sze";"Pracownik techniczny";"25.01 - 50 ha";"51 - 60";4;"Narcyz";"Detractor";1;0;0;1
"1864";"Œrednie techniczne";"W³aœciciel";"mniej ni¿ 25 ha";"powy¿ej 60";0;"Narcyz";"Detractor";1;0;0;1
"1865";"Œrednie techniczne";"Dyrektor/wicedyrektor";"wiêcej ni¿ 250 ha";"powy¿ej 60";2;"Narcyz";"Detractor";1;0;0;1
"1866";"Œrednie ogólne";"G³ówny agronom";"50.01 - 100 ha";"mniej ni¿ 30";5;"Narcyz";"Detractor";1;0;0;1
"1867";"Œrednie ogólne";"Agronom ekspert";"mniej ni¿ 25 ha";"51 - 60";2;"Narcyz";"Detractor";1;0;0;1
"1868";"Œrednie ogólne";"Agronom ekspert";"100.01 - 250 ha";"powy¿ej 60";7;"Narcyz";"Neutral";0;1;0;1
"1869";"Wy¿sze";"Dyrektor/wicedyrektor";"100.01 - 250 ha";"powy¿ej 60";9;"Narcyz";"Promoter";0;0;1;1
"1870";"Wy¿sze";"Dyrektor/wicedyrektor";"25.01 - 50 ha";"51 - 60";2;"Narcyz";"Detractor";1;0;0;1
"1871";"Wy¿sze";"Pracownik techniczny";"wiêcej ni¿ 250 ha";"mniej ni¿ 30";10;"Narcyz";"Promoter";0;0;1;1
